idx,kappa,abs_kappa,angle_sim_vs_ea,angle_euc_vs_ea,sim_second_norm,ea_second_norm
129,0.6991556487860914,0.6991556487860914,0.19630300068188133,89.7313936080618,820.7831456677142,171.71537259478424
130,17.926376291731565,17.926376291731565,20.94244689311151,63.609730064108774,0.6172997319438371,5.943265096352707
131,-24.506564526729353,24.506564526729353,18.387346100519213,48.467601912963865,0.10404318358562377,4.385606298405056
132,-0.0,0.0,180.0,90.0,4.164493478735798e+20,7410740334.657232
133,0.31547327094496774,0.31547327094496774,0.004460921141584991,89.99434335101748,694044.5860564667,8259.0244484883
134,-44.44418876459639,44.44418876459639,14.32583638620379,69.68902663414028,0.22583210160770203,10.335382036717153
135,-6.968938583117465,6.968938583117465,10.904238687520172,73.17866963236264,1.3661675898507748,6.558196361648048
136,59.78644618461372,59.78644618461372,9.809813612847018,8.237675111114088,0.017566474426236604,3.9539995576915077
137,2.8581040269399973,2.8581040269399973,3.373057846410204,80.24259464421131,3.1514611714840775,8.382271104323015
138,-3.3332268530078656e-11,3.3332268530078656e-11,0.0,151.61006008692246,6.558429018697757e+20,13870887637.304386
139,1.2365066640043132,1.2365066640043132,0.011353849908789015,86.87168396007141,14.800536176823194,19.714357000104435
140,-12.256322334632976,12.256322334632976,1.3059899196160432,88.60948049152546,27.205580115590596,89.40128203273109
141,-154.26781256953697,154.26781256953697,19.48766485870586,56.878915163946175,0.02662134862846062,9.706251928032312
142,2.9542992557485097,2.9542992557485097,2.0267053595564466,84.442850802327,2.539457211157906,14.61828963989041
143,-11.31582079855865,11.31582079855865,14.450224010236841,66.17024107340346,0.5357971240385041,5.532261659170401
144,2.384339660179734,2.384339660179734,4.018712907439696,84.31040406780015,13.9065946729561,13.341534549205491
145,-7.386440857983773,7.386440857983773,14.834854316478381,68.04823415628712,1.0400169834156852,5.129467650532759
146,19.02108045748836,19.02108045748836,11.813424210065026,70.88034776520338,0.4253889587096106,8.23747608743181
147,-23.617330030084478,23.617330030084478,20.7075528490367,49.02511783070193,0.12229268749514917,4.376338150030389
148,-7.774134093681552,7.774134093681552,23.671047327672685,62.6965586849477,2.0613385375906565,4.326702315129483
149,-0.9403216872961587,0.9403216872961587,0.4655836073888208,89.40971538289,444.15922112259693,93.12622356704968
150,135.35147376823767,135.35147376823767,16.361205814505528,10.417950292199341,0.008221602177737779,5.219011114033838
151,-14.752200121264215,14.752200121264215,22.29440013704732,55.04642975712482,0.3080513303892054,4.275244592181012
